Incident ID,Year,Month,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive,Actor type,Actor name,Details,Verified,Source,ActorGroup
3029,2020,6,CD,DR Congo,South Kivu,Fizi,Lulimba,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,Kidnapping,Individual attack,Public location,Economic,Unknown,Unknown,"One female international INGO staff member was kidnapped by unknown perpetrators in Lulimba Fizi territory, approximately 210km South of Uvira. She was released on June 30 after reported payment of ransom.
",Yes,Official Report,Unknown
3203,2020,7,IN,India,Bihar,Tirhut,Muzaffarpur,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Incidental,Unaffiliated,Not applicable,"One male INGO staff member was injured after he was attacked by an intoxicated individual after an argument.
",Yes,Focal Point,Individual
3031,2020,7,SS,South Sudan,Jonglei,Duk,Duk Payuel,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Raid,Public location,Incidental,Unknown,Unknown,"One humanitarian staff member was reportedly killed in a cattle raid in Duk Payuel while grazing his own cattle.
",Yes,Official Report,Unknown
3044,2020,7,UG,Uganda,Central,Kampala,"Kampala, Bwaise",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Unknown,Unknown,"One male UN national staff member was assaulted and robbed after departing public transport used from the Rwamwanja refugee settlement to Kampala. The incident occurred in the Bwaise suburb of Kampala and the staff member was treated a local hospital for an injury to his left eye.
",Yes,Official Report,Unknown
3080,2020,7,ML,Mali,Gao,Ansongo,Ansongo,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"Two INGO staff members were reportedly kidnapped in Ansongo town, Goa. They were released two days later.
",Yes,Media,Unknown
3308,2020,7,IQ,Iraq,Erbil,Erbil,Erbil,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Raid,Office/compound,Unknown,Unknown,Unknown,"One female INGO national staff member was injured after being assaulted by an unknown intruder in the office.
",Yes,Focal Point,Unknown
3033,2020,7,PK,Pakistan,Khyber Pakhtunkhwa,Kohat,Orakzai,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Political,Police or paramilitary,Police,"One UN Agency staff member, after examining a polio patient at the hospital in Orakzai District, was followed and physically assaulted by a group of policemen. He received a series of injuries, lost consciousness, and experienced blurred vision.
",Yes,Official Report ,State Actor
3035,2020,7,CM,Cameroon,Southwest,Meme,Banga Bakundu,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Unknown,Unknown,Political,Non-state armed group: National,Amazonia seperatists,"One NGO national staff member was kidnapped in the town of Banga Bakundu, Southwest region, by suspected separatists of the self-declared Amazonia region. The staff member was later reported as dead to the organization by the perpetrators.
",Yes,Official Report,Non-state Armed Group
3041,2020,7,SO,Somalia,Lower Juba,Kismayo,Farjano,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Combat/Crossfire,Public location,Incidental,Non-state armed group: National,Al Shabaab,"One UN agency contractor was injured after a suspected Al Shabaab militant threw a grenade into a restaurant in Sinnay Junction of Farjano village, Lower Juba. The contractor was treated at the local hospital for a laceration and a fragment injury. A child was also killed in the incident and 3 civilians seriously injured (not counted here).
",Yes,Official Report,Non-state Armed Group
3272,2020,7,MZ,Mozambique,Cabo Delgado,Ibo,Ibo,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Unknown,Police or paramilitary,Security Forces,"One male national UN staff member was assaulted by Security Forces personnel after they raided his home.
",Yes,Focal Point,State Actor
3114,2020,7,SY,Syrian Arab Republic,Idlib,Harem,Dawwar Sejjo,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Vehicle-born IED,Combat/Crossfire,Public location,Incidental,Non-state armed group: Unknown,Not applicable,"Two male national staff members of an NGO were killed after a large vehicle-borne IED exploded in the area of Dawaar Sejjo Idlib, 1 km from the Bab al Salama Syrian-Turkish border crossing.
",Yes,Official Report,Non-state Armed Group
3222,2020,7,SD,Sudan,North Darfur,Kutum,Fato Borno IDP Camp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Mob violence,Project site,Unknown,Non-state armed group: Subnational,Arab Tribesmen,"One INGO senior national staff was seriously injured after he was shot twice in the Fato Borno IDP Camp by raiding Arab Tribesmen.
",Yes,Focal Point,Non-state Armed Group
3030,2020,7,SS,South Sudan,Central Equatoria,Juba,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Incidental,Unknown,Unknown,"One INGO hired taxi driver in Juba was ambushed by three unknown men who claimed he was involved in a traffic accident the previous day. Upon denial, the perpetrators assaulted the driver with a pistol handle, robbed him, and ordered him to leave the area. The staff member was referred to a hospital for his injuries.
",Yes,Official Report,Unknown
3036,2020,7,SS,South Sudan,Jonglei,Duk,Pajut,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Combat/Crossfire,Project site,Incidental,Non-state armed group: Unknown,Not applicable,"Two NGO national staff members were shot and killed after being caught in an unknown armed groups attack on the Pajut village in Duk county. The staff were administering health and nutrition services when the indiscriminate gunfire hit the village. 4 other civilians were killed.
",Yes,Official Report,Non-state Armed Group
3042,2020,7,CD,DR Congo,Tanganyika,Kalemie,Kalemie,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Economic,Unknown,Unknown,"One UN agency consultant was injured after three unknown men with machetes raided his home in Kalemie and assaulted him. The assailants stole a TV, laptops, and cellphones. The consultant was treated at the hospital and is in stable condition.
",Yes,Official Report,Unknown
3166,2020,7,AF,Afghanistan,Herat,Herat,Herat,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Home,Economic,Unknown,Unknown,"One male INGO national staff was stabbed after unknown males attacked him and attempted to steal his car on the driveway of his home.
",Yes,Focal Point,Unknown
3225,2020,7,AF,Afghanistan,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Rape/sexual assault ,Unknown,Unknown,Unknown,Unknown,Unknown,"One INGO staff member was raped in Afghanistan.
",Yes,Focal Point,Unknown
3037,2020,7,SS,South Sudan,Western Bahr el Ghazal,Jur River,Jebel Thiik,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Unknown,Not applicable,"One INGO national staff member was kidnapped along with 8 civilians travelling in a private vehicle near Jebel Thiik in River County. Reports indicate the perpetrators are suspected NSAG rouge elements active in the area. The staff was released on August 19 2020 following community interventions.
",Yes,Official Report,Non-state Armed Group
3043,2020,7,SS,South Sudan,Unity,Rubkona,"Bentiu, Protection of Civilian (PoC) site",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Criminal,Unknown,"One UN Agency national staff member was assaulted and injured by unknown criminals in a failed robbery attempt. The staff member was walking back from the market in the Bentiu PoC site when he was attacked. He was treated at a local INGO clinic.
",Yes,Official Report,Criminal
3224,2020,7,ET,Ethiopia,Unknown,Unknown,Unknown,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Detention,Office/compound,Political,Police or paramilitary,Police,"Two INGO male national staff were assaulted and injured by the local police after they were arrested in the INGO office. Reports indicate the mistreatment was over the delay of a construction project and the payment of daily laborers.
",Yes,Focal Point,State Actor
3038,2020,7,ML,Mali,Mopti,Douentza,Boni-Douentza road,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"One national NGO staff member was reportedly abducted while traveling between Boni and Douentza in Mopti. Further information on their whereabouts is currently unknown.
",Yes,Official Report,Unknown
3039,2020,7,SS,South Sudan,Eastern Equatoria,Budi,Budi-Kapoeta Road,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Economic,Unknown,Unknown,"A UN agency convoy was ambuhsed on the Budi-Kapoeta Road near Camp 15 by unknown criminals. The staff were robbed and one humanitarian staff suffered a non-life threatening gunshot wound and was evacuated to Juba.
",Yes,Official Report,Unknown
3204,2020,7,ML,Mali,Mopti,Bandiagara,Parou,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Incidental,Non-state armed group: Unknown,Not applicable,"One INGO driver was injured by broken glass after their vehicle, travelling on the Bandiagara-Bankass road, was hit by crossfire between national forces and unknown militants.
",Yes,Focal Point,Non-state Armed Group
3265,2020,7,SD,Sudan,West Darfur,Ag Geneina,Ag Geneina,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Public location,Unknown,Unknown,Unknown,"One INGO national male staff member was shot and killed in Ag Geneina.
",Yes,Focal Point,Unknown
3241,2020,7,ML,Mali,Mopti,Mopti,Mopti-Timbuktu border,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Economic,Unknown,Unknown,"2 UN national staff members were kidnapped after their boat travelling on the river between Mopti and Timbuktu carrying food was ambushed by unknown armed men. They were released 3 days later.
",Yes,Focal Point,Unknown
3218,2020,8,SS,South Sudan,Jonglei,Pibor,Pibor,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Home,Economic,Unknown,Unknown,"One INGO national male staff was shot and injured after unknown attackers entered his home in Pibor. Two other family members were shot and killed.
",Yes,Focal Point,Unknown
3061,2020,8,CM,Cameroon,Southwest,Muyuka,Munyenge,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Shooting,Ambush,Road,Unknown,Non-state armed group: Unknown,Not applicable,"Two INGO national staff members were shot and wounded after their aid convoy was ambushed by a NSAG after they finished delivering aid in Munyenge village. While they were in the village, the NSAG shot a beneficiary.
",Yes,Official Report,Non-state Armed Group
3076,2020,8,BF,Burkina Faso,Soum,Pobe-Mengao,Gaskinde,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Regional,JNIM Militia,"An NGO driver and his assistant transporting supplies were ambushed and kidnapped near Gaskinde, Soum. They were released two days later on August 7.
",Yes,ACLED,Non-state Armed Group
3068,2020,8,CM,Cameroon,Northwest,Batibo,Batibo,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Individual attack,Home,Unknown,Unknown,Unknown,"One male NGO staff member and local pastor was reportedly taken from his home in Batibo on August 7 by unknown armed men and found murdered the following day. Motives and perpetrators are unclear at this time.
",Yes,Official Report,Unknown
3067,2020,8,ML,Mali,Mopti,Bandiagara,Parou/Songobia bridge,0,0,0,0,5,0,1,0,4,5,0,0,0,0,1,0,4,5,5,0,0,Kidnapping,Ambush,Road,Economic,Non-state armed group: Regional,JNIM Militia,"A convoy of NGO trucks transporting food were travelling 25 km south-west of Bandiagara, when they were ambushed by unknown armed elements near the Parou/Songobia bridge. The aid convoy was forced by the militants to drive to Diallo village. The drivers apprentice was shot and killed and the remaining 4 staff members were kidnapped and released on August 15, 2020.
",Yes,Official Report,Non-state Armed Group
3062,2020,8,NE,Niger,Tillaberi,Unknown,Koure Reserve,0,7,0,0,0,0,1,0,0,1,6,0,0,6,7,0,0,7,4,3,0,Shooting,Ambush,Road,Unknown,Non-state armed group: Global ,Islamic State,"7 INGO staff members, 3 women and 4 men, 6 French international staff and1 national staff, were shot and killed in the Koure Wildlife reserve park. The INGO group were in the area to observe the popular tourist destination of West African giraffes when the group was ambushed. The perpetrators also burned their vehicles. No group has yet claimed responsibility.
",Yes,Official Report,Non-state Armed Group
3063,2020,8,SS,South Sudan,Central Equatoria,Yei,Yei-Lasu road,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"One NGO driver of a two vehicle aid convoy (second vehicle was an ambulance) was shot and wounded between Yei and Lasu near Abegi. Unknown perpetrators ambushed the convoy and shot at the vehicles, striking the driver. All other staff members escaped, but two civilians are missing.
",Yes,Official Report,Unknown
3064,2020,8,SS,South Sudan,Jonglei,Akobo,Akobo,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Unknown,Unknown,Unknown,"One NGO compound security guard was assaulted by a group of unknown perpetrators who broke into and robbed the NGO compound. The guard was treated for his non-life-threatening injuries.
",Yes,Official Report,Unknown
3257,2020,8,JO,Jordan,Mafraq,Mafraq,Mafraq,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Individual attack,Office/compound,Incidental,Unaffiliated,Youths,"One male national INGO staff member was assaulted and injured by a youth in Mafraq.
",Yes,Focal Point,Individual
3094,2020,8,AF,Afghanistan,Nangarhar,Jalalabad,Jalalabad,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,Unknown,Unknown,Unknown,"One UN agency male national staff was shot and killed in his home in Jalalabad.
",Yes,Official Report,Unknown
3242,2020,8,NG,Nigeria,Borno,Mobbar,Kareto,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Regional,Islamic State in West Africa (ISWA),"One INGO staff member is still missing after his vehicle was ambushed by ISWA elements between Maiduguri and Damasak by Kaerto village.
",Yes,Focal Point,Non-state Armed Group
3072,2020,8,IQ,Iraq,Ninewa,Mosul,Bartilla,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Roadside IED,Combat/Crossfire,Road,Unknown,Non-state armed group: Unknown,Not applicable,"One UN humanitarian agency female staff member was wounded when the vehicle, travelling near Bartilla, hit a roadside IED.
",Yes,Official Report,Non-state Armed Group
3243,2020,8,CM,Cameroon,Northwest,Momo,Akulabei,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,Kidnapping,Raid,Project site,Political,Unknown,Unknown,"Four NGO staff members were kidnapped by unknown perpetrators while distributing food in Akulabei village of Batibo. They were released after 2 days.
",Yes,Focal Point,Unknown
3170,2020,8,CI,Cote D'Ivoire,Nawa,Okrouyu,Trequetrequekro,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Ambush,Road,Economic,Unknown,Unknown,"One female INGO national staff member was injured after being ambushed by an unknown perpetrator while traveling in Trequetrequekro. She was also robbed of her belongings.
",Yes,Focal Point,Unknown
3194,2020,8,ZW,Zimbabwe,Harare,Harare,Harare,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,Unknown,Unknown,Unknown,"One male INGO office compound guard was injured after being assaulted by an unknown intruder in Harare.
",Yes,Focal Point,Unknown
3071,2020,8,SS,South Sudan,Central Equatoria,Lainya,Kupera road,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Non-state armed group: Unknown,Not applicable,"One NGO driver was shot and wounded after the NGO convoy of 5 contracted trucks were ambushed near Lainya while traveling from Juba to Kupera. The unknown armed perpetrators set fire to two trucks and looted supplies from the others.
",Yes,Official Report,Non-state Armed Group
3223,2020,8,MZ,Mozambique,Manica,Manica,Chimoio,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Economic,Unknown,Unknown,"One INGO guard was seriously injured after a failed robbery attempt of the INGO office in Chimoio.
",Yes,Focal Point,Unknown
3211,2020,9,SS,South Sudan,Jonglei,Fangak,Thokchak,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Mob violence,Road,Incidental,Unaffiliated,Community members,"One INGO national staff was shot and wounded after he was ambushed on the road in Thokchak by local armed youth fighting between community groups. Reports indicate the youth dispute began at a wedding where many were under the influence of drugs and alcohol.
",Yes,Focal Point,Individual
3086,2020,9,ML,Mali,Mopti,Douentza,Between Douma and Petaka,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Political,Non-state armed group: Subnational,Dan Na Ambassagou Militia,"One driver with an INGO was attacked by Dan Na Ambassagou militia, preventing the aid group from conducting humanitarian activities between Douma and Petaka, Mopti. Reports indicate the driver was severely beaten.
",Yes,ACLED,Non-state Armed Group
